156493	0.3449210822582245
1110199	0.09083451330661774
1063750	0.34412747621536255
130510	0.4326992928981781
489204	0.1257937252521515
573724	0.3774946630001068
168216	0.17254948616027832
1133167	0.23422183096408844
527433	0.6471169590950012
1037798	0.3125113844871521
915593	0.2869466543197632
264014	0.14198942482471466
1121402	0.37487655878067017
962179	0.5798231363296509
1117099	0.41475966572761536
148538	0.32975536584854126
451602	0.08192070573568344
359349	0.24542175233364105
1115776	0.5424877405166626
1112341	0.23260362446308136
131843	0.3961973786354065
104861	0.038380034267902374
833860	0.38400596380233765
207786	0.45766496658325195
1114819	0.22506757080554962
183378	0.04040704667568207
1106007	0.18390513956546783
1124210	0.07127808034420013
490595	0.22716329991817474
1103812	0.21524302661418915
87181	0.3193991184234619
443396	0.39425331354141235
1121709	0.7047017812728882
87452	0.3728097975254059
855410	0.39345836639404297
1114646	0.2622155249118805
19335	0.047458380460739136
47923	0.3430418372154236
405717	0.6564350128173828
182539	0.27932149171829224
1113437	0.04680420458316803
1129237	0.413631409406662
146187	0.38776683807373047
