156493	0.49487194418907166
1110199	0.11910847574472427
1063750	0.12122105807065964
130510	0.3449646830558777
489204	0.0602298341691494
573724	0.3494069278240204
168216	0.31337279081344604
1133167	0.18488217890262604
527433	0.6471169590950012
1037798	0.30288293957710266
915593	0.39006614685058594
264014	0.10137839615345001
1121402	0.589425802230835
962179	0.5279636383056641
1117099	0.41475966572761536
148538	0.37283453345298767
451602	0.08192070573568344
359349	0.25574228167533875
1115776	0.5424877405166626
1112341	0.2914411723613739
131843	0.3961973786354065
104861	0.03665434941649437
833860	0.28184205293655396
207786	0.3976931571960449
1114819	0.4951183497905731
183378	0.12460394948720932
1106007	0.14940966665744781
1124210	0.05516650527715683
490595	0.09508573263883591
1103812	0.21524302661418915
87181	0.23908638954162598
443396	0.39425331354141235
1121709	0.029566271230578423
87452	0.2050318866968155
855410	0.39345836639404297
1114646	0.23825517296791077
19335	0.17969638109207153
47923	0.38707542419433594
405717	0.6564350128173828
182539	0.27932170033454895
1113437	0.03050171583890915
1129237	0.29664868116378784
146187	0.38776683807373047
