156493	0.4114980399608612
1110199	0.07258637249469757
1063750	0.0836089700460434
130510	0.285888135433197
489204	0.19445914030075073
573724	0.5327621698379517
168216	0.46314871311187744
1133167	0.17218875885009766
527433	0.5788419842720032
1037798	0.5652595162391663
915593	0.4477054178714752
264014	0.37491849064826965
1121402	0.40259701013565063
962179	0.4302629232406616
1117099	0.4416438937187195
148538	0.31180599331855774
451602	0.08013194799423218
359349	0.22841115295886993
1115776	0.6067174077033997
1112341	0.24556578695774078
131843	0.523754358291626
104861	0.03013564832508564
833860	0.19982248544692993
207786	0.42527762055397034
1114819	0.4465029537677765
183378	0.14835362136363983
1106007	0.15044568479061127
1124210	0.15249525010585785
490595	0.12236674129962921
1103812	0.09748510271310806
87181	0.24626906216144562
443396	0.5307888984680176
1121709	0.028102055191993713
87452	0.22813495993614197
855410	0.6681011319160461
1114646	0.17188599705696106
19335	0.1522447168827057
47923	0.41575899720191956
405717	0.4465186297893524
182539	0.27313438057899475
1113437	0.04332984983921051
1129237	0.24444031715393066
146187	0.3822266161441803
