156493	0.4699418246746063
1110199	0.04399631917476654
1063750	0.037634409964084625
130510	0.0688127726316452
489204	0.09074674546718597
573724	0.3319143056869507
168216	0.19809181988239288
1133167	0.013814275152981281
527433	0.03030230849981308
1037798	0.12373127043247223
915593	0.22074006497859955
264014	0.036691032350063324
1121402	0.31664568185806274
962179	0.04009207338094711
1117099	0.0974179208278656
148538	0.06084999442100525
451602	0.1160849779844284
359349	0.22793787717819214
1115776	0.05894914269447327
1112341	0.24556568264961243
131843	0.468726247549057
104861	0.026527345180511475
833860	0.1105644628405571
207786	0.2959086298942566
1114819	0.2537199854850769
183378	0.03487571328878403
1106007	0.020919209346175194
1124210	0.07433620095252991
490595	0.07596658915281296
1103812	0.08188459277153015
87181	0.09084764868021011
443396	0.06763597577810287
1121709	0.009714337065815926
87452	0.1506621390581131
855410	0.16312287747859955
1114646	0.05489455908536911
19335	0.04635774344205856
47923	0.29558247327804565
405717	0.16076788306236267
182539	0.27313438057899475
1113437	0.04252524673938751
1129237	0.06432350724935532
146187	0.18913260102272034
