156493	0.3995823562145233
1110199	0.12891051173210144
1063750	0.21355509757995605
130510	0.24876374006271362
489204	0.19445915520191193
573724	0.5781965255737305
168216	0.18877066671848297
1133167	0.17512738704681396
527433	0.578842043876648
1037798	0.4219071567058563
915593	0.34823834896087646
264014	0.22931252419948578
1121402	0.40259698033332825
962179	0.4933539628982544
1117099	0.4416438937187195
148538	0.31180599331855774
451602	0.0801319107413292
359349	0.28353431820869446
1115776	0.6067174673080444
1112341	0.22100548446178436
131843	0.5237542986869812
104861	0.03555351868271828
833860	0.30432912707328796
207786	0.5371731519699097
1114819	0.24725684523582458
183378	0.08143717050552368
1106007	0.15044572949409485
1124210	0.056784335523843765
490595	0.33747467398643494
1103812	0.13085268437862396
87181	0.28461214900016785
443396	0.5307888984680176
1121709	0.5723787546157837
87452	0.22813495993614197
855410	0.27469271421432495
1114646	0.18643882870674133
19335	0.056206200271844864
47923	0.24735361337661743
405717	0.4465186297893524
182539	0.27313438057899475
1113437	0.07654028385877609
1129237	0.47437459230422974
146187	0.3822266161441803
